333,333,13,667,667
1014,981,13,666,326
667,333,13
666,666,326,326
333,13,667
667,667,333,333
333,13,667
333,667
333,13,667
667,333
667,333,13
333,13,667
667,333
667,333
333,13,667
333,667
13,981,271
333,667,667,333
333,13,667
667,333
13,667,333
982,13,268
326,666,13
666,326
981,1014
1014,666,326,667,13,333,981
667,333
13,667,333
666,326,981
481,18
18,481
1014,487,18
487
1014,487
1014,398
1014,487,18
271,487
487
1014
1366,18,981,983,270,271
981,271
981,1014
981,18,1014
981,18,271
18,1014,981,330,18,659
982,18,268
981,18,1014
23,18,316
18,981,271
981,18,1014
271
268,18,982
273,668,65,658
1366,1366,1366
981,487,487,487,18,1014
268,982,18
268,268,982,982,18
268,398,268
271,981,18
1014,981,18
268,982,18
268,982,18
981,18,1014,268,982,18
268,18,982
981,18,1014,982,268
982,18,268
18,981,1014,268,65,658,18,982
268,18,982
982,18,268
18,18,3976,982,268,981
18,3976,981
268,982
667,18,333
981,18,1014
18
268,982,18
261,363,18
261,363
1014,18,18,363,982,18,261,981,268
261,261,268,18,363,363,18,18,982
981,271,18
18,261,363
18,268,982,18,981,271
18,363,261
982,18,268
261,363,261,363,18,18
261,18,982,363,18,18,363,363,55,268,18,261,363,18,363,261,18,261,261,18,363,261
18,1014,18,18,981,984,271,269,981
261,261,18,18,363,363,261,363,18
268,982
982,18,268
1014,18,981
1014,1014,981,981,18,18
268,18,982
268,18,982
268,1014,1014,981,18,981,18,18,982
268,18,982
18,982,268
268,982,18
982,18,268,268,982
18,285
268,982,18
285,18
1014,981,18
18,68,55,18,982,18,268
268,982,18
1014,981
982,268,18
982,982,268,18,18,268
1014,18,981
981,18,4483
268,18,982,285,1366
268,982,18
18,333,667
18,667,333
268,982,18
18,981,271,667,18,18,982,257,333
269,984,18,18,333,667
982,268,18,18,981
18,982,268,68,18,18,55
2
2
2
2
19,487,487,487
19,19,981,981,1014,271,271,271,19,981,271
19,981,981,1014,1014,1014,398
271,19,981,19,981,271
981,1014,1014,19,981
1014,19,981
271,981,271,981
19
981,271
981,1014
667
981,20,271
981,271,1366,268,982
333,667
1366,1366,667,1366,1366,1366,1366
1366,1366,1366,1366,1366
667
667
10,333,667
20
981,982,20,271,268,271,981
667,333,20
271,981,20
1046
946,946,309,309,91,91
946,316,316,24,24
316,946,24
981,982,20,268,1014
20
316,273,24
270,983
24,24,24,24,24,946,946,946,316,316,316,316,316
20,268,982
268,982
54
316,24,20,946,285
983,259
56
270,20,983
308,279
273,82
20,259,983
82,20
125
20,20
12
481
1014,981
285
299,487
487
487,1014
63,398
270
271,981
271
271
326,299,666
983,270,299
271,981,299
273,658,65
1014,981
983,270
981,982,268,1014
981,1014
273
1014,981
658,981,1014,65
981,1014
981,3976
981,1014
271,981
1136,1136,1136,1014
1136
1366
20,1014
1014,1014,981
981,20,1014
20
650
1014,981,20
1014,981,20,486
1014
486,486,1014,24,316,1014
981,20,1014,981,1014
486,271
1014
486,486
271,271
271
1014
1014,981
981,742,1014
981,271,271,1366
650
742
981,742,271
981,742,271
742,3998
3998
3998
742
3998
3998
3998,3998,742
3998,742
3998,3998
3998
3998
1014,20
1014
271,981
271,20
981,271
271,981,20,1014
1014
270,20,983
11
11
333,333,13,667,667
333,333,13,1166,667,667,667,333
667,333,333,667
13,54,456,667,333
333,667
667,333,333,667
667,268,667,333,982,333,13
1166,1014,981
667,333
667,333
667,333
667,333
333,333,667,667
54,54,667,13,333,1014,1014,667,981,333,981
333,333,667,667
333,667
1014,981,667,333
333,981,667,1014
667,667,333,333,13
273
667,333
333,667,456
1166,13,667,333,54,54,333,667,667,333
13,982,268,982,268
269,984,333,667
4
667,333
4,273
273,4
299
1014,1014
1014,398
983,270
19,487
487
487
1014,981,1014
1014
299,1014
271
981,1014
1014
271
299,981,981,299
299,981
487,742,667
487
487
20,268
1014
1014
20,981,271
981,20,271
20,271,981
981,20,3976
981,20,1014
270
65,946,658
946,658,65
487,742,271
1014,487
487,1014,398
981,742,271
271,981,742,981,742,271
299,487
487
487
271,981,299
981,299,1014
981,299,1014
487,18
487
487
1366
47,299
333,667,299
299
47,268
273
481
12,981,981,271,1014,271,271,981,981,12,981,981,981,981,981,271,271,271,271,271,271,271,981,981
481
981,981,1014,1014
981,1014
1366
12,12,12,981,981,271,271,1366,1366,981,982,268,271
1014,981
268,982
1014,981
981,1014,981,1014,1014,12,981
1366,1366,481
12,12
54,981,981,271,271,12,12,981,982,1014,268,982,268,12,12
1366,1366
981,1014
981,271
271,981
1014,981
271,981
981,1014
982,981,1014,268
12
981,1014
981,981,981,981,271,271,271,271,12,12
271,981,12
981,3976
268,982,1014,981
12,1086
271,1014,1014,981,12,12,981,981,285
981,981,12,1014,271
271
981,20,1014
299
271,271,271,981
1014
271
20,667,333
333,20,667
268,982
18
982,268
20
18
66,18
18,70
18,68
66,18
18,68
66,18
18,68
66,18
981,1014,271,981
1346,68,1346
66,1346
299,487
487
487
326,666
285,279,308
299
666,326
13
268,268
257
13
667,333
47
54,13
667
667,667
